frame,ego_id,collab_id,collab_dist_m,n_cav_available
1022,2314,2341,42.889,7
1023,2314,2341,42.889,7
1024,2314,2341,42.889,7
1025,2314,2341,42.889,7
1026,2314,2341,42.889,7
1027,2314,2341,42.889,7
1028,2314,2341,42.889,7
1029,2314,2341,42.889,7
1030,2314,2341,42.889,7
1031,2314,2341,42.889,7
1032,2314,2341,42.889,7
1033,2314,2341,42.889,7
1034,2314,2341,42.889,7
1035,2314,2341,42.889,7
1036,2314,2341,42.889,7
1037,2314,2341,42.889,7
1038,2314,2341,42.889,7
1039,2314,2341,42.889,7
1040,2314,2341,42.889,7
1041,2314,2341,42.889,7
1042,2314,2341,42.889,7
1043,2314,2341,42.889,7
1044,2314,2341,42.889,7
1045,2314,2341,42.889,7
1046,2314,2341,42.889,7
1047,2314,2341,42.889,7
1048,2314,2341,42.889,7
1049,2314,2341,42.889,7
1050,2314,2341,42.889,7
1051,2314,2341,42.889,7
1052,2314,2341,42.889,7
1053,2314,2341,42.889,7
1054,2314,2341,42.889,7
1055,2314,2341,42.889,7
1056,2314,2341,42.889,7
1057,2314,2341,42.889,7
1058,2314,2341,42.889,7
1059,2314,2341,42.889,7
1060,2314,2341,42.889,7
1061,2314,2341,42.889,7
1062,2314,2341,42.889,7
1063,2314,2341,42.889,7
1064,2314,2368,42.766,7
1065,2314,2368,41.921,7
1066,2314,2368,41.076,7
1067,2314,2368,40.231,7
1068,2314,2368,39.387,7
1069,2314,2368,38.542,7
1070,2314,2368,37.698,7
1071,2314,2368,36.853,7
1072,2314,2368,36.009,7
1073,2314,2368,35.165,7
1074,2314,2368,34.322,7
1075,2314,2368,33.479,7
1076,2314,2368,32.636,7
1077,2314,2368,31.793,7
1078,2314,2368,30.951,7
1079,2314,2368,30.109,7
1080,2314,2368,29.267,7
1081,2314,2368,28.426,7
1082,2314,2368,27.586,7
1083,2314,2368,26.746,7
1084,2314,2368,25.906,7
1085,2314,2368,25.068,7
1086,2314,2368,24.23,7
1087,2314,2368,23.392,7
1088,2314,2368,22.556,7
1089,2314,2368,21.721,7
1090,2314,2368,20.887,7
1091,2314,2368,20.054,7
1092,2314,2368,19.223,7
1093,2314,2368,18.393,7
1094,2314,2368,17.565,7
1095,2314,2368,16.739,7
1096,2314,2368,15.916,7
1097,2314,2368,15.095,7
1098,2314,2368,14.278,7
1099,2314,2368,13.465,7
1100,2314,2368,12.657,7
1101,2314,2368,11.854,7
1102,2314,2368,11.059,7
1103,2314,2368,10.271,7
1104,2314,2368,9.495,7
1105,2314,2368,8.732,7
1106,2314,2368,7.987,7
1107,2314,2368,7.264,7
1108,2314,2368,6.572,7
1109,2314,2368,5.921,7
1110,2314,2368,5.326,7
1111,2314,2368,4.808,7
1112,2314,2368,4.394,7
1113,2314,2368,4.116,7
1114,2314,2368,4.002,7
1115,2314,2368,4.066,7
1116,2314,2368,4.301,7
1117,2314,2368,4.68,7
1118,2314,2368,5.172,7
1119,2314,2368,5.748,7
1120,2314,2368,6.385,7
1121,2314,2368,7.067,7
1122,2314,2368,7.782,7
1123,2314,2368,8.521,7
1124,2314,2368,9.275,7
1125,2314,2368,10.007,7
1126,2314,2368,10.707,7
1127,2314,2368,11.364,7
1128,2314,2368,11.974,7
1129,2314,2368,12.554,7
1130,2314,2368,13.126,7
1131,2314,2368,13.703,7
1132,2314,2368,14.295,7
1133,2314,2368,14.874,7
1134,2314,2368,15.408,7
1135,2314,2368,15.882,7
1136,2314,2368,16.293,7
1137,2314,2368,16.638,7
1138,2314,2368,16.939,7
1139,2314,2368,17.22,7
1140,2314,2368,17.484,7
1141,2314,2368,17.725,7
1142,2314,2368,17.929,7
1143,2314,2368,18.082,7
1144,2314,2368,18.175,7
1145,2314,2368,18.187,7
1146,2314,2368,18.185,7
1147,2314,2368,18.184,7
1148,2314,2368,18.183,7
1149,2314,2368,18.183,7
1150,2314,2368,18.186,7
1151,2314,2368,18.203,7
1152,2314,2368,18.224,7
1153,2314,2368,18.227,7
1154,2314,2368,18.241,7
1155,2314,2368,18.258,7
1156,2314,2368,18.262,7
1157,2314,2368,18.276,7
1158,2314,2368,18.293,7
1159,2314,2368,18.298,7
1160,2314,2368,18.312,7
1161,2314,2368,18.33,7
1162,2314,2368,18.334,7
1163,2314,2368,18.348,7
1164,2314,2368,18.366,7
1165,2314,2368,18.37,7
1166,2314,2368,18.383,7
1167,2314,2368,18.401,7
1168,2314,2368,18.406,7
1169,2314,2368,18.42,7
1170,2314,2368,18.438,7
1171,2314,2368,18.442,7
1172,2314,2368,18.455,7
1173,2314,2368,18.472,7
1174,2314,2368,18.476,7
1175,2314,2368,18.49,7
1176,2314,2368,18.508,7
1177,2314,2368,18.512,7
1178,2314,2368,18.526,7
1179,2314,2368,18.543,7
1180,2314,2368,18.548,7
1181,2314,2368,18.565,7
1182,2314,2368,18.592,7
1183,2314,2368,18.617,7
1184,2314,2368,18.642,7
1185,2314,2368,18.666,7
1186,2314,2368,18.688,7
1187,2314,2368,18.711,7
1188,2314,2368,18.734,7
1189,2314,2368,18.758,7
1190,2314,2368,18.78,7
1191,2314,2368,18.8,7
1192,2314,2368,18.822,7
1193,2314,2368,18.845,7
1194,2314,2368,18.869,7
1195,2314,2368,18.893,7
1196,2314,2368,18.915,7
1197,2314,2368,18.939,7
1198,2314,2368,18.964,7
1199,2314,2368,18.984,7
1200,2314,2368,19.006,7
1201,2314,2368,19.029,7
1202,2314,2368,19.051,7
1203,2314,2368,19.074,7
1204,2314,2368,19.097,7
1205,2314,2368,19.12,7
1206,2314,2368,19.144,7
1207,2314,2368,19.168,7
1208,2314,2368,19.191,7
1209,2314,2368,19.212,7
1210,2314,2368,19.233,7
1211,2314,2368,19.256,7
1212,2314,2368,19.281,7
1213,2314,2368,19.311,7
1214,2314,2368,19.363,7
1215,2314,2368,19.457,7
1216,2314,2368,19.601,7
1217,2314,2368,19.788,7
1218,2314,2368,20.013,7
1219,2314,2368,20.271,7
1220,2314,2368,20.542,7
1221,2314,2368,20.805,7
1222,2314,2368,21.061,7
1223,2314,2368,21.314,7
1224,2314,2368,21.573,7
1225,2314,2368,21.847,7
1226,2314,2368,22.136,7
1227,2314,2368,22.428,7
1228,2314,2368,22.716,7
1229,2314,2368,22.997,7
1230,2314,2368,23.278,7
1231,2314,2368,23.56,7
1232,2314,2368,23.856,7
1233,2314,2368,24.179,7
1234,1007,980,15.121,7
1235,1007,980,15.121,7
1236,1007,980,15.121,7
1237,1007,980,15.121,7
1238,1007,980,15.121,7
1239,1007,980,15.121,7
1240,1007,980,15.121,7
1241,1007,980,15.121,7
1242,1007,980,15.121,7
1243,1007,980,15.121,7
1244,1007,980,15.121,7
1245,1007,980,15.121,7
1246,1007,980,15.121,7
1247,1007,980,15.121,7
1248,1007,980,15.121,7
1249,1007,980,15.121,7
1250,1007,980,15.121,7
1251,1007,980,15.121,7
1252,1007,980,15.121,7
1253,1007,980,15.121,7
1254,1007,980,15.121,7
1255,1007,980,15.121,7
1256,1007,980,15.121,7
1257,1007,980,15.121,7
1258,1007,980,15.121,7
1259,1007,980,15.121,7
1260,1007,980,15.121,7
1261,1007,980,15.121,7
1262,1007,980,15.121,7
1263,1007,980,15.121,7
1264,1007,980,15.121,7
1265,1007,980,15.121,7
1266,1007,980,15.121,7
1267,1007,980,15.121,7
1268,1007,980,15.121,7
1269,1007,980,15.121,7
1270,1007,980,15.121,7
1271,1007,980,15.121,7
1272,1007,980,15.121,7
1273,1007,980,15.121,7
1274,1007,980,15.121,7
1275,1007,980,15.121,7
1276,1007,980,15.121,7
1277,1007,980,15.121,7
1278,1007,980,15.121,7
1279,1007,980,15.121,7
1280,1007,980,15.121,7
1281,1007,980,15.121,7
1282,1007,980,15.121,7
1283,1007,980,15.121,7
1284,1007,980,15.121,7
1285,1007,980,15.121,7
1286,1007,980,15.121,7
1287,1007,980,15.121,7
1288,1007,980,15.121,7
1289,1007,980,15.121,7
1290,1007,980,15.121,7
1291,1007,980,15.121,7
1292,1007,980,15.121,7
1293,1007,980,15.121,7
1294,1007,980,15.121,7
1295,1007,980,15.121,7
1296,1007,980,15.121,7
1297,1007,980,15.121,7
1298,1007,980,15.121,7
1299,1007,980,15.121,7
1300,1007,980,15.121,7
1301,1007,980,15.121,7
1302,1007,980,15.121,7
1303,1007,980,15.121,7
1304,1007,980,15.121,7
1305,1007,980,15.121,7
1306,1007,980,15.121,7
1307,1007,980,15.121,7
1308,1007,980,15.121,7
1309,1007,980,15.121,7
1310,1007,980,15.121,7
1311,1007,980,15.121,7
1312,1007,980,15.121,7
1313,1007,980,15.121,7
1314,1007,980,15.121,7
1315,1007,980,15.121,7
1316,1007,980,15.121,7
1317,1007,980,15.121,7
1318,1007,980,15.121,7
1319,1007,980,15.121,7
1320,1007,980,15.121,7
1321,1007,980,15.121,7
1322,1007,980,15.121,7
1323,1007,980,15.121,7
1324,1007,980,15.121,7
1325,1007,980,15.121,7
1326,1007,980,15.121,7
1327,1007,980,15.121,7
1328,1007,980,15.121,7
1329,1007,980,15.121,7
1330,1007,980,15.121,7
1331,1007,980,15.121,7
1332,1007,980,15.121,7
1333,1007,980,15.121,7
1334,1007,980,15.121,7
1335,1007,980,15.121,7
1336,1007,980,15.121,7
1337,1007,980,15.121,7
1338,1007,980,15.121,7
1339,1007,980,15.121,7
1340,1007,980,15.121,7
1341,1007,980,15.121,7
1342,1007,980,15.121,7
1343,1007,980,15.121,7
1344,1007,980,15.121,7
1345,1007,980,15.121,7
1346,1007,980,15.121,7
1347,1007,980,15.121,7
1348,1007,980,15.121,7
1349,1007,980,15.121,7
1350,1007,980,15.121,7
1351,1007,980,15.121,7
1352,1007,980,15.121,7
1353,1007,980,15.121,7
1354,1007,980,15.121,7
1355,1007,980,15.121,7
1356,1007,980,15.121,7
1357,1007,980,15.121,7
1358,1007,980,15.121,7
1359,1007,980,15.121,7
1360,1007,980,15.121,7
1361,1007,980,15.121,7
1362,1007,980,15.121,7
1363,1007,980,15.121,7
1364,1007,980,15.121,7
1365,1007,980,15.121,7
1366,1007,980,15.121,7
1367,1007,980,15.121,7
1368,1007,980,15.121,7
1369,1007,980,15.121,7
1370,1007,980,15.121,7
1371,1007,980,15.121,7
1372,1007,980,15.121,7
1373,1007,980,15.121,7
1374,1007,980,15.121,7
1375,1007,980,15.121,7
1376,1007,980,15.121,7
1377,1007,980,15.121,7
1378,1007,980,15.121,7
1379,1007,980,15.121,7
1380,1007,980,15.121,7
1381,1007,980,15.121,7
1382,1007,980,15.121,7
1383,1007,980,15.121,7
1384,1007,980,15.121,7
1385,1007,980,15.121,7
1386,1007,980,15.121,7
1387,1007,980,15.121,7
1388,1007,980,15.121,7
1389,1007,980,15.121,7
1390,1007,980,15.121,7
1391,1007,980,15.121,7
1392,1007,980,15.121,7
1393,1007,980,15.121,7
1394,1007,980,15.121,7
1395,1007,980,15.121,7
1396,1007,980,15.121,7
1397,1007,980,15.121,7
1398,1007,980,15.121,7
1399,1007,980,15.121,7
1400,1007,980,15.121,7
1401,1007,980,15.121,7
1402,1007,980,15.121,7
1403,1007,980,15.121,7
1404,1007,980,15.121,7
1405,1007,980,15.121,7
1406,1007,980,15.121,7
1407,1007,980,15.121,7
1408,1007,980,15.121,7
1409,1007,980,15.121,7
1410,1007,980,15.121,7
1411,1007,980,15.121,7
1412,1007,980,15.121,7
1413,1007,980,15.121,7
1414,1007,980,15.121,7
1415,1007,980,15.121,7
1416,1007,980,15.121,7
1417,1007,980,15.121,7
1418,1007,980,15.121,7
1419,1007,980,15.121,7
1420,1007,980,15.121,7
1421,1007,980,15.121,7
1422,1007,980,15.121,7
1423,1007,980,15.121,7
1424,1007,980,15.121,7
1425,1007,980,15.121,7
1426,1007,980,15.121,7
1427,1007,980,15.121,7
1428,1007,980,15.121,7
1429,1007,980,15.121,7
1430,1007,980,15.121,7
1431,1007,980,15.121,7
1432,1007,980,15.121,7
1433,1007,980,15.121,7
1434,1007,980,15.121,7
1435,1007,980,15.121,7
1436,1007,980,15.121,7
1437,1007,980,15.121,7
1438,1007,980,15.121,7
1439,1007,980,15.121,7
1440,1007,980,15.121,7
1441,1007,980,15.121,7
1442,1007,980,15.121,7
1443,1007,980,15.121,7
1444,1007,980,15.121,7
1445,1007,980,15.121,7
1446,1007,980,15.121,7
1447,1007,980,15.121,7
1448,1007,980,15.121,7
1449,1007,980,15.121,7
1450,1007,980,15.121,7
1451,1007,980,15.121,7
1452,1007,980,15.121,7
1453,1007,980,15.121,7
1454,1007,980,15.121,7
1455,1007,980,15.121,7
1456,1007,980,15.121,7
1457,1007,980,15.121,7
1458,1007,980,15.121,7
1459,1007,980,15.121,7
1460,1007,980,15.121,7
1461,1007,980,15.121,7
1462,1007,980,15.121,7
1463,1007,980,15.121,7
1464,1007,980,15.121,7
1465,1007,980,15.121,7
1466,1007,980,15.121,7
1467,1007,980,15.121,7
1468,1007,980,15.121,7
1469,1007,980,15.121,7
1470,1007,980,15.121,7
1471,1007,980,15.121,7
1472,1007,980,15.121,7
1473,1007,980,15.121,7
1474,1007,980,15.121,7
1475,1007,980,15.121,7
1476,1007,980,15.121,7
1477,1007,980,15.121,7
1478,1007,980,15.121,7
1479,1007,980,15.121,7
1480,1007,980,15.121,7
1481,1007,980,15.121,7
1482,1007,980,15.121,7
1483,1007,980,15.121,7
1484,1007,980,15.121,7
1485,1007,980,15.121,7
1486,1007,980,15.121,7
1487,1007,980,15.121,7
1488,1007,980,15.121,7
1489,1007,980,15.121,7
1490,1007,980,15.121,7
1491,1007,980,15.121,7
1492,1007,980,15.121,7
1493,1007,980,15.121,7
1494,1007,980,15.121,7
1495,1007,980,15.121,7
1496,1007,980,15.121,7
1497,1007,980,15.121,7
1498,1007,980,15.121,7
1499,1007,980,15.121,7
1500,1007,980,15.121,7
1501,1007,980,15.121,7
1502,1007,980,15.121,7
1503,1007,980,15.121,7
1504,1007,980,15.121,7
1505,1007,980,15.121,7
1506,1007,980,15.121,7
1507,1007,980,15.121,7
1508,1007,980,15.121,7
1509,1007,980,15.121,7
1510,1007,980,15.121,7
1511,1007,980,15.121,7
1512,1007,980,15.121,7
1513,1007,980,15.121,7
1514,1007,980,15.121,7
1515,1007,980,15.121,7
1516,1007,980,15.121,7
1517,1007,980,15.121,7
1518,1007,980,15.121,7
1519,1007,980,15.121,7
1520,1007,980,15.121,7
1521,1007,980,15.121,7
1522,1007,980,15.121,7
1523,1007,980,15.121,7
1524,1007,980,15.121,7
1525,1007,980,15.121,7
1526,1007,980,15.121,7
1527,1007,980,15.121,7
1528,1007,980,15.121,7
1529,1007,980,15.121,7
1530,1007,980,15.121,7
1531,1007,980,15.121,7
1532,1007,980,15.121,7
1533,1007,980,15.121,7
1534,1007,980,15.121,7
1535,1007,980,15.121,7
1536,1007,980,15.121,7
1537,1007,980,15.121,7
1538,1007,980,15.121,7
1539,1007,980,15.121,7
1540,1007,980,15.121,7
1541,1007,980,15.121,7
1542,1007,980,15.121,7
1543,1007,980,15.121,7
1544,1007,980,15.121,7
1545,1007,980,15.121,7
1546,1007,980,15.121,7
1547,1007,980,15.121,7
1548,1007,980,15.121,7
1549,1007,980,15.121,7
1550,1007,980,15.121,7
1551,1007,980,15.121,7
1552,1007,980,15.121,7
1553,1007,980,15.121,7
1554,1007,980,15.121,7
1555,1007,980,15.121,7
1556,1007,980,15.121,7
1557,1007,980,15.121,7
1558,1007,980,15.121,7
1559,1007,980,15.121,7
1560,1007,980,15.121,7
1561,1007,980,15.121,7
1562,1007,980,15.121,7
1563,1007,980,15.121,7
1564,1007,980,15.121,7
1565,1007,980,15.121,7
1566,1007,980,15.121,7
1567,1007,980,15.121,7
1568,1007,980,15.121,7
1569,1007,980,15.121,7
1570,1007,980,15.121,7
1571,1007,980,15.121,7
1572,1007,980,15.121,7
1573,1007,980,15.121,7
1574,1007,980,15.121,7
1575,1007,980,15.121,7
1576,1007,980,15.121,7
1577,1007,980,15.121,7
1578,1007,980,15.121,7
1579,1007,980,15.121,7
1580,1007,980,15.121,7
1581,1007,980,15.121,7
1582,1007,980,15.121,7
1583,1007,980,15.121,7
1584,1007,980,15.121,7
1585,1007,980,15.121,7
1586,1007,980,15.121,7
1587,1007,980,15.121,7
1588,1007,980,15.121,7
1589,1007,980,15.121,7
1590,1007,980,15.121,7
1591,1007,980,15.121,7
1592,1007,980,15.158,7
1593,1007,980,15.194,7
1594,1007,980,15.17,7
1595,1007,980,15.066,7
1596,1007,980,14.874,7
1597,1007,980,14.638,7
1598,1007,980,14.378,7
1599,1007,980,14.088,7
1600,1007,980,13.764,7
1601,1007,980,13.402,7
1602,1007,980,13.002,7
1603,1007,980,12.564,7
1604,1007,980,12.088,7
1605,1007,980,11.586,7
1606,1007,980,11.088,7
1607,1007,980,10.612,7
1608,1007,980,10.179,7
1609,1007,980,9.805,7
1610,1007,980,9.494,7
1611,1007,980,9.249,7
1612,1007,980,9.069,7
1613,1007,980,8.951,7
1614,1007,980,8.907,7
1615,1007,980,8.908,7
1616,1007,980,8.91,7
1617,1007,980,8.911,7
1618,1007,980,8.911,7
1619,1007,980,8.911,7
1620,1007,980,8.911,7
1621,1007,980,8.911,7
1622,1007,980,8.911,7
1623,1007,980,8.911,7
1624,1007,980,8.911,7
1625,1007,980,8.911,7
1626,1007,980,8.911,7
1627,1007,980,8.911,7
1628,1007,980,8.911,7
1629,1007,980,8.911,7
1630,1007,980,8.911,7
1631,1007,980,8.911,7
1632,1007,980,8.911,7
1633,1007,980,8.911,7
1634,1007,980,8.911,7
1635,1007,980,8.911,7
1636,1007,980,8.911,7
1637,1007,980,8.911,7
1638,1007,980,8.911,7
1639,1007,980,8.911,7
1640,1007,980,8.911,7
1641,1007,980,8.911,7
1642,1007,980,8.911,7
1643,1007,980,8.911,7
1644,1007,980,8.911,7
1645,1007,980,8.911,7
1646,1007,980,8.911,7
1647,1007,980,8.911,7
1648,1007,980,8.911,7
1649,1007,980,8.911,7
1650,1007,980,8.911,7
1651,1007,980,8.911,7
1652,1007,980,8.911,7
1653,1007,980,8.911,7
1654,1007,980,8.911,7
1655,1007,980,8.911,7
1656,1007,980,8.911,7
1657,1007,980,8.911,7
1658,1007,980,8.911,7
1659,1007,980,8.911,7
1660,1007,980,8.911,7
1661,1007,980,8.911,7
1662,1007,980,8.911,7
1663,1007,980,8.911,7
1664,1007,980,8.911,7
1665,1007,980,8.911,7
1666,1007,980,8.911,7
1667,1007,980,8.911,7
1668,1007,980,8.911,7
1669,1007,980,8.911,7
1670,1007,980,8.911,7
1671,1007,980,8.911,7
1672,1007,980,8.911,7
1673,1007,980,8.911,7
1674,1007,980,8.911,7
1675,1007,980,8.911,7
1676,1007,980,8.911,7
1677,1007,980,8.911,7
1678,1007,980,8.911,7
1679,1007,980,8.911,7
1680,1007,980,8.911,7
1681,1007,980,8.911,7
1682,1007,980,8.911,7
1683,1007,980,8.911,7
1684,1007,980,8.911,7
1685,1007,980,8.911,7
1686,1007,980,8.911,7
1687,1007,980,8.911,7
1688,1007,980,8.911,7
1689,1007,980,8.911,7
1690,1007,980,8.911,7
1691,1007,980,8.911,7
1692,1007,980,8.911,7
1693,1007,980,8.911,7
1694,1007,980,8.911,7
1695,1007,980,8.911,7
1696,1007,980,8.911,7
1697,1007,980,8.911,7
1698,1007,980,8.911,7
1699,1007,980,8.911,7
1700,1007,980,8.911,7
1701,1007,980,8.911,7
1702,1007,980,8.911,7
1703,1007,980,8.911,7
1704,1007,980,8.911,7
1705,1007,980,8.911,7
1706,1007,980,8.911,7
1707,1007,980,8.911,7
1708,1007,980,8.911,7
1709,1007,980,8.911,7
1710,1007,980,8.911,7
1711,1007,980,8.911,7
1712,1007,980,8.911,7
1713,1007,980,8.911,7
1714,1007,980,8.911,7
1715,1007,980,8.911,7
1716,1007,980,8.911,7
1717,1007,980,8.911,7
1718,1007,980,8.911,7
1719,1007,980,8.911,7
1720,1007,980,8.911,7
1721,1007,980,8.911,7
1722,1007,980,8.911,7
1723,1007,980,8.911,7
1724,1007,980,8.911,7
1725,1007,980,8.911,7
1726,1007,980,8.911,7
1727,1007,980,8.911,7
1728,1007,980,8.911,7
1729,1007,980,8.911,7
1730,1007,980,8.911,7
1731,1007,980,8.911,7
1732,1007,980,8.911,7
1733,1007,980,8.911,7
1734,1007,980,8.911,7
1735,1007,980,8.911,7
1736,1007,980,8.911,7
1737,1007,980,8.911,7
1738,1007,980,8.911,7
1739,1007,980,8.911,7
1740,1007,980,8.911,7
1741,1007,980,8.911,7
1742,1007,980,8.911,7
1743,1007,980,8.911,7
1744,1007,980,8.911,7
1745,1007,980,8.911,7
1746,1007,980,8.911,7
1747,1007,980,8.911,7
1748,1007,980,8.911,7
1749,1007,980,8.911,7
1750,1007,980,8.911,7
1751,1007,980,8.911,7
1752,1007,980,8.911,7
1753,1007,980,8.911,7
1754,1007,980,8.911,7
1755,1007,980,8.911,7
1756,1007,980,8.911,7
1757,1007,980,8.911,7
1758,1007,980,8.911,7
1759,1007,980,8.911,7
1760,1007,980,8.911,7
1761,1007,980,8.911,7
1762,1007,980,8.911,7
1763,1007,980,8.911,7
1764,1007,980,8.911,7
1765,1007,980,8.911,7
1766,1007,980,8.911,7
1767,1007,980,8.911,7
1768,1007,980,8.911,7
1769,1007,980,8.911,7
1770,1007,980,8.911,7
1771,1007,980,8.911,7
1772,1007,980,8.911,7
1773,1007,980,8.911,7
1774,1007,980,8.911,7
1775,1007,980,8.911,7
1776,1007,980,8.911,7
1777,1007,980,8.911,7
1778,1007,980,8.911,7
1779,1007,980,8.911,7
1780,1007,980,8.911,7
1781,1007,980,8.911,7
1782,1007,980,8.911,7
1783,1007,980,8.911,7
1784,1007,980,8.911,7
1785,1007,980,8.911,7
1786,1007,980,8.911,7
1787,1007,980,8.911,7
1788,1007,980,8.911,7
1789,1007,980,8.911,7
1790,1007,980,8.911,7
1791,1007,980,8.911,7
1792,1007,980,8.911,7
1793,1007,980,8.911,7
1794,1007,980,8.911,7
1795,1007,980,8.911,7
1796,1007,980,8.911,7
1797,1007,980,8.911,7
1798,1007,980,8.911,7
1799,1007,980,8.911,7
1800,1007,980,8.911,7
1801,1007,980,8.911,7
1802,1007,980,8.911,7
1803,1007,980,8.911,7
1804,1007,980,8.911,7
1805,1007,980,8.911,7
1806,1007,980,8.911,7
1807,1007,980,8.911,7
1808,1007,980,8.911,7
1809,1007,980,8.911,7
1810,1007,980,8.911,7
1811,1007,980,8.911,7
1812,1007,980,8.911,7
1813,1007,980,8.911,7
1814,1007,980,8.911,7
1815,1007,980,8.911,7
1816,1007,980,8.911,7
1817,1007,980,8.911,7
1818,1007,980,8.911,7
1819,1007,980,8.911,7
1820,1007,980,8.911,7
1821,1007,980,8.911,7
1822,1007,980,8.911,7
1823,1007,980,8.911,7
1824,1007,980,8.911,7
1825,1007,980,8.911,7
1826,1007,980,8.911,7
1827,1007,980,8.911,7
1828,1007,980,8.911,7
1829,1007,980,8.911,7
1830,1007,980,8.911,7
1831,1007,980,8.911,7
1832,1007,980,8.911,7
1833,1007,980,8.911,7
1834,1007,980,8.911,7
1835,1007,980,8.911,7
1836,1007,980,8.911,7
1837,1007,980,8.911,7
1838,1007,980,8.911,7
1839,1007,980,8.911,7
1840,1007,980,8.911,7
1841,1007,980,8.911,7
1842,1007,980,8.911,7
1843,1007,980,8.911,7
1844,1007,980,8.911,7
1845,1007,980,8.911,7
1846,1007,980,8.911,7
1847,1007,980,8.911,7
1848,1007,980,8.911,7
1849,1007,980,8.911,7
1850,1007,980,8.911,7
1851,1007,980,8.911,7
1852,1007,980,8.911,7
1853,1007,980,8.911,7
1854,1007,980,8.911,7
1855,1007,980,8.911,7
1856,1007,980,8.911,7
1857,1007,980,8.911,7
1858,1007,980,8.911,7
1859,1007,980,8.911,7
1860,1007,980,8.911,7
1861,1007,980,8.911,7
1862,1007,980,8.911,7
1863,1007,980,8.911,7
1864,1007,980,8.911,7
1865,1007,980,8.911,7
1866,1007,980,8.911,7
1867,1007,980,8.911,7
1868,1007,980,8.911,7
1869,1007,980,8.911,7
1870,1007,980,8.911,7
1871,1007,980,8.911,7
1872,1007,980,8.911,7
1873,1007,980,8.911,7
1874,1007,980,8.911,7
1875,1007,980,8.911,7
1876,1007,980,8.911,7
1877,1007,980,8.911,7
1878,1007,980,8.911,7
1879,1007,980,8.911,7
1880,1007,980,8.911,7
1881,1007,980,8.911,7
1882,1007,980,8.911,7
1883,1007,980,8.911,7
1884,1007,980,8.911,7
1885,1007,980,8.911,7
1886,1007,980,8.911,7
1887,1007,980,8.911,7
1888,1007,980,8.911,7
1889,1007,980,8.911,7
1890,1007,980,8.911,7
1891,1007,980,8.911,7
1892,1007,980,8.911,7
1893,1007,980,8.911,7
1894,1007,980,8.911,7
1895,1007,980,8.911,7
1896,1007,980,8.911,7
1897,1007,980,8.911,7
1898,1007,980,8.911,7
1899,1007,980,8.911,7
1900,1007,980,8.911,7
1901,1007,980,8.911,7
1902,1007,980,8.911,7
1903,1007,980,8.911,7
1904,1007,980,8.911,7
1905,1007,980,8.911,7
1906,1007,980,8.911,7
1907,1007,980,8.911,7
1908,1007,980,8.911,7
1909,1007,980,8.911,7
1910,1007,980,8.911,7
1911,1007,980,8.911,7
1912,1007,980,8.911,7
1913,1007,980,8.911,7
1914,1007,980,8.911,7
1915,1007,980,8.911,7
1916,1007,980,8.911,7
1917,1007,980,8.911,7
1918,1007,980,8.911,7
1919,1007,980,8.911,7
1920,1007,980,8.911,7
1921,1007,980,8.911,7
1922,1007,980,8.911,7
1923,1007,980,8.911,7
1924,1007,980,8.911,7
1925,1007,980,8.911,7
1926,1007,980,8.911,7
1927,1007,980,8.911,7
1928,1007,980,8.911,7
1929,1007,980,8.911,7
1930,1007,980,8.911,7
1931,1007,980,8.911,7
1932,1007,980,8.911,7
1933,1007,980,8.911,7
1934,1007,980,8.911,7
1935,1007,980,8.911,7
1936,1007,980,8.911,7
1937,1007,980,8.911,7
1938,1007,980,8.911,7
1939,1007,980,8.911,7
1940,1007,980,8.911,7
1941,1007,980,8.911,7
1942,1007,980,8.911,7
1943,1007,980,8.911,7
1944,1007,980,8.911,7
1945,1007,980,8.911,7
1946,1007,980,8.911,7
1947,1007,980,8.911,7
1948,1007,980,8.911,7
1949,1007,980,8.911,7
1950,1007,980,8.911,7
1951,1007,980,8.911,7
1952,1007,980,8.911,7
1953,1007,980,8.911,7
1954,1007,980,8.911,7
1955,1007,980,8.912,7
1956,1007,980,8.917,7
1957,1007,980,8.943,7
1958,1007,980,8.991,7
1959,1007,980,9.047,7
1960,1007,980,9.095,7
1961,1007,980,9.138,7
1962,1007,980,9.178,7
1963,1007,980,9.217,7
1964,1007,980,9.257,7
1965,1007,980,9.277,7
1966,1007,980,9.281,7
1967,1007,980,9.285,7
1968,1007,980,9.288,7
1969,1007,980,9.292,7
1970,1007,980,9.315,7
1971,1007,980,9.357,7
1972,1007,962,9.287,7
1973,1007,962,8.884,7
1974,1007,962,8.452,7
1975,1007,962,8.007,7
1976,1007,962,7.578,7
1977,1007,962,7.168,7
1978,1007,962,6.77,7
1979,1007,962,6.359,7
