frame,ego_id,ego_detected_box_count,has_collaborator,ego_origin_lidar_shape_0,ego_origin_lidar_shape_1,ego_pcd_num_points,ego_pcd_mean_range,ego_pcd_max_range,ego_pcd_std_range,ego_pcd_near_20m,ego_pcd_mid_20_50m,ego_pcd_far_50_80m,ego_pcd_very_far_80m,ego_pcd_front_points,ego_pcd_back_points,ego_pcd_left_points,ego_pcd_right_points,ego_pcd_front_far_30m,ego_pcd_front_far_50m,ego_pcd_density_0_20,ego_pcd_density_20_50,ego_pcd_density_50_80
258,2488,10,1,55977,4,55977,10.26106071472168,119.41935729980469,10.652445793151855,51028,4171,571,207,28106,27871,28556,27421,1112,350,40.60679218046617,0.6322240644155195,0.04660383205408833
259,2488,10,1,55935,4,55935,10.27968692779541,119.40354919433594,10.633322715759277,50965,4182,590,198,28023,27912,28506,27429,1109,355,40.55665837339223,0.6338914019145775,0.04815457252524013
260,2488,10,1,55960,4,55960,10.272136688232422,119.3938980102539,10.664127349853516,50993,4179,585,203,28090,27870,28601,27359,1119,356,40.578940065425094,0.6334366735057435,0.0477464829275686
261,2488,9,1,55918,4,55918,10.244532585144043,119.40386962890625,10.58234691619873,50983,4169,563,203,27980,27938,28471,27447,1114,349,40.5709823182705,0.6319209121429635,0.045950888697813885
262,2488,8,1,55877,4,55877,10.273749351501465,119.44718170166016,10.586328506469727,50911,4185,585,196,28005,27872,28538,27339,1114,352,40.51368653875742,0.6343461303234115,0.0477464829275686
263,2488,9,1,55914,4,55914,10.287336349487305,119.82123565673828,10.695564270019531,50944,4156,608,206,27979,27935,28505,27409,1107,374,40.53994710436758,0.6299504223713496,0.04962369507685762
264,2488,7,1,55947,4,55947,10.309057235717773,119.81010437011719,10.739653587341309,50913,4156,661,217,28057,27890,28491,27456,1129,423,40.51527808818834,0.6299504223713496,0.053949444812175805
265,2488,8,1,55932,4,55932,10.296509742736816,120.01737976074219,10.685632705688477,50941,4108,680,203,28099,27833,28576,27356,1137,434,40.5375597802212,0.6226747678300057,0.055500185283327605
266,2488,7,1,55885,4,55885,10.284271240234375,119.78199005126953,10.717373847961426,50913,4089,679,204,27952,27933,28495,27390,1121,421,40.51527808818834,0.6197948212407238,0.055418567363793296
267,2488,9,1,55933,4,55933,10.237866401672363,119.55464172363281,10.509010314941406,51008,4060,683,182,27939,27994,28504,27429,1100,423,40.59087668615699,0.615399113288662,0.05574503904193052
268,2488,8,1,56007,4,56007,10.302968978881836,119.79759216308594,10.671317100524902,50997,4125,689,196,27978,28029,28476,27531,1143,426,40.582123164286934,0.6252515621467317,0.05623474655913635
269,479,9,1,52228,4,52228,13.298073768615723,119.67829895019531,13.334419250488281,42781,7931,1229,287,25637,26591,25138,27090,2019,1002,34.04403810207187,1.2021503368207829,0.10030842310766121
270,479,9,1,52255,4,52255,13.330452919006348,119.6388931274414,13.38802719116211,42848,7831,1319,257,25661,26594,25174,27081,2077,1055,34.09735500800765,1.1869927231929833,0.10765403586574869
271,479,9,1,52281,4,52281,13.311789512634277,119.78985595703125,13.38474178314209,42939,7737,1380,225,25808,26473,25177,27104,2073,1074,34.16977050711447,1.1727445663828517,0.11263272895734132
272,479,10,1,52221,4,52221,13.305891990661621,119.66106414794922,13.322535514831543,42875,7747,1395,204,25679,26542,25105,27116,2069,1078,34.11884092532506,1.1742603277456316,0.11385699775035589
273,479,10,1,52223,4,52223,13.261516571044922,119.42293548583984,13.297123908996582,42957,7642,1398,226,25742,26481,25121,27102,2078,1093,34.18409445199274,1.1583448334364421,0.11410185150895881
274,479,10,1,52186,4,52186,13.24435806274414,111.74726104736328,13.237231254577637,42965,7604,1385,232,25650,26536,25168,27018,2061,1081,34.190460649716414,1.1525849402578783,0.11304081855501284
275,479,11,1,52025,4,52025,13.265826225280762,113.42021942138672,13.328141212463379,42889,7532,1377,227,25510,26515,24932,27093,2109,1059,34.1299817713415,1.1416714584458627,0.1123878751987384
276,479,9,1,52077,4,52077,13.268170356750488,115.3325424194336,13.292637825012207,42924,7597,1341,215,25693,26384,25030,27047,2125,1027,34.157833886382576,1.1515239073039323,0.1094496300955034
277,479,9,1,52064,4,52064,13.24604320526123,111.86798095703125,13.311325073242188,42965,7578,1314,207,25547,26517,24948,27116,2120,979,34.190460649716414,1.1486439607146504,0.10724594626807717
278,479,9,1,52074,4,52074,13.232891082763672,116.7948226928711,13.349014282226562,43048,7530,1280,216,25560,26514,25058,27016,2145,943,34.25650995109955,1.1413683061733066,0.10447093700391079
279,479,10,1,52041,4,52041,13.226649284362793,115.61864471435547,13.317334175109863,43020,7515,1305,201,25589,26452,24952,27089,2099,968,34.23422825906669,1.1390946641291366,0.10651138499226842
280,479,10,1,51916,4,51916,13.227670669555664,118.18302154541016,13.292810440063477,42935,7469,1306,206,25472,26444,24981,26935,2077,980,34.16658740825263,1.132122161860349,0.10659300291180272
281,479,10,1,52099,4,52099,13.252054214477539,116.96113586425781,13.358235359191895,43058,7492,1339,210,25575,26524,25110,26989,2143,1015,34.264467698254144,1.1356084129947428,0.1092863942564348
282,479,9,1,51978,4,51978,13.213669776916504,117.68119049072266,13.340253829956055,43011,7413,1337,217,25445,26533,25079,26899,2134,1008,34.227066286627554,1.1236338982287812,0.10912315841736618
283,479,10,1,51910,4,51910,13.191490173339844,118.3861083984375,13.281232833862305,42889,7450,1378,193,25362,26548,25109,26801,2120,1025,34.1299817713415,1.129242215271067,0.1124694931182727
284,479,10,1,52021,4,52021,13.16162109375,119.1122817993164,13.298093795776367,42984,7419,1423,195,25415,26606,25117,26904,2139,1056,34.20558036931015,1.1245433550464492,0.11614229949731644
285,479,11,1,51889,4,51889,13.176594734191895,118.7992172241211,13.303380966186523,42737,7504,1459,189,25294,26595,25086,26803,2192,1086,34.00902401459165,1.1374273266300787,0.11908054460055142
286,479,12,1,51904,4,51904,13.125192642211914,117.06455993652344,13.275266647338867,42793,7437,1492,182,25326,26578,25145,26759,2187,1090,34.053587398657385,1.127271725499453,0.1217739359451835
287,479,11,1,51872,4,51872,13.104793548583984,118.88720703125,13.319180488586426,42710,7461,1528,173,25305,26567,25066,26806,2217,1106,33.987538097274246,1.130909552770125,0.1247121810484185
288,479,11,1,51823,4,51823,13.03947925567627,118.5062255859375,13.272688865661621,42751,7386,1532,154,25303,26520,25090,26733,2200,1099,34.020164860608084,1.1195413425492753,0.1250386527265557
289,479,13,1,51850,4,51850,12.989997863769531,115.76995849609375,13.323891639709473,42809,7338,1553,150,25258,26592,25007,26843,2112,1106,34.066319794104736,1.1122656880079316,0.12675262903677612
290,479,13,1,51732,4,51732,12.973543167114258,119.727783203125,13.354649543762207,42700,7355,1523,154,25197,26535,25068,26664,2106,1085,33.979580350119654,1.1148424823246574,0.12430409145074697
291,479,13,1,51771,4,51771,12.908811569213867,114.46115112304688,13.297185897827148,42742,7351,1535,143,25280,26491,25097,26674,2134,1088,34.013002888168955,1.1142361777795453,0.12528350648515862
292,479,13,1,51820,4,51820,12.912409782409668,115.10931396484375,13.336597442626953,42847,7251,1576,146,25229,26591,25087,26733,2155,1112,34.0965592332922,1.0990785641517458,0.12862984118606516
293,479,12,1,51780,4,51780,12.969942092895508,115.88964080810547,13.387330055236816,42887,7115,1631,147,25166,26614,25118,26662,2265,1163,34.12839022191058,1.0784642096179384,0.13311882676045195
294,479,12,1,51690,4,51690,12.94371509552002,116.51392364501953,13.340981483459473,42966,6942,1634,148,25254,26436,25187,26503,2280,1139,34.19125642443188,1.0522415380418453,0.13336368051905487
295,479,12,1,51620,4,51620,12.942378044128418,119.15977478027344,13.270209312438965,42967,6853,1658,142,25176,26444,25115,26505,2306,1164,34.192052199147334,1.0387512619131036,0.1353225105878782
296,479,11,1,51651,4,51651,12.942126274108887,118.07697296142578,13.200790405273438,43035,6842,1628,146,25295,26356,25175,26476,2349,1144,34.24616487979858,1.0370839244140457,0.13287397300184903
297,479,12,1,51569,4,51569,12.911343574523926,118.56505584716797,13.121444702148438,43030,6757,1633,149,25190,26379,25100,26469,2342,1147,34.24218600622128,1.024199952830416,0.13328206259952055
298,479,12,1,51589,4,51589,12.960611343383789,119.44514465332031,13.12609577178955,42993,6804,1641,151,25239,26350,25176,26413,2386,1145,34.21274234174928,1.0313240312354819,0.133935005955795
299,479,14,1,51648,4,51648,12.95610523223877,119.87708282470703,13.049732208251953,43075,6757,1664,152,25367,26281,25255,26393,2408,1160,34.27799586841696,1.024199952830416,0.135812218105084
300,479,14,1,51631,4,51631,12.952871322631836,119.0255126953125,12.939606666564941,43081,6727,1685,138,25341,26290,25210,26421,2449,1151,34.28277051670972,1.0196526687420762,0.13752619441530442
301,479,13,1,51617,4,51617,12.962214469909668,119.8125228881836,12.887834548950195,43120,6656,1690,151,25302,26315,25156,26461,2476,1158,34.313805730612636,1.0088907630663384,0.13793428401297594
302,479,13,1,51616,4,51616,13.052046775817871,119.9038314819336,12.961663246154785,43032,6653,1777,154,25380,26236,25244,26372,2546,1191,34.2437775556522,1.0084360346575045,0.1450350430124605
303,479,13,1,51616,4,51616,13.028748512268066,119.95372772216797,12.84809398651123,43142,6535,1794,145,25355,26261,25262,26354,2585,1241,34.331312774352746,0.990550050576701,0.1464225476445437
304,479,13,1,51686,4,51686,13.083695411682129,111.4243392944336,12.966605186462402,43229,6439,1860,158,25408,26278,25291,26395,2655,1270,34.40054517459772,0.9759987414940134,0.15180933033380786
305,479,13,1,51529,4,51529,13.044271469116211,117.9328384399414,12.819211959838867,43093,6471,1816,149,25430,26099,25152,26377,2661,1262,34.29231981329523,0.9808491778549093,0.1482181418742984
306,479,13,1,51641,4,51641,13.074760437011719,112.88017272949219,12.863320350646973,43146,6587,1756,152,25404,26237,25297,26344,2668,1178,34.33449587321458,0.9984320096631568,0.1433210667022401
307,479,13,1,51607,4,51607,13.135238647460938,110.32013702392578,12.863247871398926,42997,6763,1700,147,25433,26174,25237,26370,2700,1099,34.215925440611116,1.025109409648084,0.13875046320831902
308,479,13,1,51623,4,51623,13.122676849365234,116.39095306396484,12.80510139465332,42997,6852,1635,139,25517,26106,25314,26309,2730,1049,34.215925440611116,1.0385996857768256,0.13344529843858915
309,479,13,1,51582,4,51582,13.1486177444458,117.89161682128906,12.840912818908691,42778,7094,1550,160,25518,26064,25397,26185,2647,938,34.04165077792549,1.0752811107561004,0.12650777527817322
310,479,13,1,51722,4,51722,13.18190860748291,119.80455017089844,12.882475852966309,42817,7225,1503,177,25619,26103,25523,26199,2725,863,34.072685991828415,1.095137584608518,0.12267173306006086
311,479,12,1,51553,4,51553,13.161185264587402,118.02580261230469,12.882097244262695,42733,7237,1412,171,25571,25982,25454,26099,2739,784,34.00584091572982,1.096956498243854,0.11524450238243908
312,479,12,1,51626,4,51626,13.19576644897461,117.92254638671875,12.848221778869629,42841,7263,1379,143,25600,26026,25414,26212,2794,719,34.09178458499944,1.1008974777870817,0.112551111037807
313,479,12,1,51662,4,51662,13.123729705810547,119.94951629638672,12.6915922164917,42943,7301,1291,127,25548,26114,25603,26059,2798,666,34.1729536059763,1.1066573709656455,0.10536873411878814
314,479,12,1,51589,4,51589,13.041755676269531,119.95150756835938,12.35334300994873,42862,7416,1230,81,25648,25941,25487,26102,2810,619,34.10849585402409,1.124088626637615,0.10039004102719552
315,479,12,1,51560,4,51560,12.997624397277832,119.9137191772461,12.2101411819458,42854,7490,1142,74,25562,25998,25511,26049,2855,585,34.10212965630041,1.1353052607221867,0.09320766410817666
316,479,12,1,51581,4,51581,13.086909294128418,118.77440643310547,12.570573806762695,42766,7574,1121,120,25599,25982,25495,26086,2860,541,34.03210148133998,1.1480376561695385,0.09149368779795623
317,479,12,1,51565,4,51565,13.039262771606445,117.77909851074219,12.357625007629395,42662,7761,1034,108,25588,25977,25536,26029,2854,520,33.94934091093219,1.1763823936535236,0.08439292879847168
318,479,12,1,51592,4,51592,12.999848365783691,115.0149154663086,12.213756561279297,42678,7812,1022,80,25637,25955,25575,26017,2808,479,33.962073306379544,1.1841127766037014,0.08341351376406002
319,479,13,1,51682,4,51682,13.02756118774414,111.95388793945312,12.217157363891602,42751,7833,1007,91,25621,26061,25668,26014,2819,457,34.020164860608084,1.1872958754655392,0.08218924497104543
320,479,12,1,51597,4,51597,13.043597221374512,110.9539566040039,12.133585929870605,42651,7925,922,99,25679,25918,25549,26048,2869,405,33.94058738906214,1.201240880003115,0.07525172181062949
321,479,12,1,51549,4,51549,12.996892929077148,110.76912689208984,12.04443359375,42713,7839,903,94,25639,25910,25585,25964,2822,381,33.98992542142063,1.1882053322832073,0.07370098133947768
322,479,12,1,51544,4,51544,12.975173950195312,116.90696716308594,12.009269714355469,42732,7869,833,110,25674,25870,25677,25867,2884,353,34.00504514101436,1.1927526163715472,0.06798772697207632
323,479,12,1,51429,4,51429,12.96285629272461,107.13111114501953,11.97712516784668,42666,7858,791,114,25606,25823,25667,25762,2896,322,33.95252400979403,1.191085278872489,0.06455977435163548
324,479,12,1,51638,4,51638,13.007797241210938,105.5457763671875,11.982193946838379,42728,8030,751,129,25688,25950,25791,25847,2958,303,34.00186204215252,1.2171563743123044,0.06129505757026328
325,479,12,1,51581,4,51581,12.982891082763672,118.69987487792969,11.975808143615723,42799,7936,708,138,25720,25861,25703,25878,2985,289,34.058362046950144,1.2029082175021728,0.05778548703028815
326,479,11,1,51600,4,51600,13.050095558166504,102.60368347167969,12.029976844787598,42631,8124,711,134,25799,25801,25783,25817,3074,289,33.92467189475295,1.231404531122436,0.05803034078889107
327,479,12,1,51564,4,51564,13.011409759521484,103.49524688720703,12.018895149230957,42579,8142,714,129,25878,25686,25739,25825,3102,307,33.883291609549055,1.2341329015754399,0.05827519454749398
328,479,11,1,51610,4,51610,13.043782234191895,102.48234558105469,12.069737434387207,42567,8173,738,132,25813,25797,25883,25727,3160,330,33.87374231296354,1.2388317618000577,0.060234024616317314
329,479,12,1,51671,4,51671,13.043980598449707,105.73274230957031,12.085408210754395,42544,8216,776,135,25877,25794,25887,25784,3183,360,33.855439494507976,1.2453495356600115,0.06333550555862091
330,479,11,1,51726,4,51726,13.061368942260742,104.58406066894531,12.146880149841309,42466,8322,795,143,25983,25743,25990,25736,3252,385,33.793369066702134,1.261416606105479,0.0648862460297727
331,479,10,1,51744,4,51744,13.054247856140137,111.95405578613281,12.151378631591797,42450,8310,853,131,26008,25736,26035,25709,3265,422,33.78063667125478,1.259597692470143,0.06962008536276242
332,479,10,1,51737,4,51737,13.08674430847168,119.90706634521484,12.302257537841797,42425,8298,869,145,26171,25566,26013,25724,3363,445,33.760742303368296,1.2577787788348072,0.0709259720753113
333,479,11,1,51764,4,51764,13.069798469543457,119.64389038085938,12.301002502441406,42497,8270,849,148,26207,25557,26061,25703,3406,456,33.81803808288138,1.2535346470190234,0.0692936136846252
334,479,10,1,51835,4,51835,13.056882858276367,119.80814361572266,12.306439399719238,42550,8302,826,157,26254,25581,26064,25771,3459,457,33.860214142800736,1.2583850833799193,0.06741640153533618
335,479,10,1,51828,4,51828,13.017342567443848,119.80316925048828,12.24655818939209,42589,8263,822,154,26216,25612,26097,25731,3451,469,33.89124935670365,1.2524736140650774,0.06708992985719896
336,479,11,1,51960,4,51960,13.115055084228516,119.83497619628906,12.421965599060059,42547,8381,861,171,26399,25561,26199,25761,3600,498,33.85782681865435,1.2703595981458808,0.07027302871903686
337,479,11,1,52020,4,52020,13.069425582885742,119.94117736816406,12.348503112792969,42615,8414,824,167,26492,25528,26271,25749,3638,489,33.911939499305596,1.2753616106430548,0.06725316569626756
338,479,11,1,51949,4,51949,13.091267585754395,119.79619598388672,12.372076988220215,42551,8397,832,169,26522,25427,26216,25733,3689,500,33.86100991751619,1.2727848163263287,0.067906109052542
339,479,11,1,52282,4,52282,13.095925331115723,119.97025299072266,12.306203842163086,42729,8540,847,166,26731,25551,26488,25794,3720,525,34.00265781686798,1.2944602038140822,0.06913037784555659
340,479,12,1,52299,4,52299,13.058051109313965,119.76155853271484,12.225439071655273,42687,8597,854,161,26729,25570,26555,25744,3672,520,33.96923527881868,1.303100043581928,0.06970170328229673
341,479,11,1,52223,4,52223,13.072556495666504,119.2193832397461,12.230696678161621,42504,8689,880,150,26819,25404,26611,25612,3644,534,33.823608505889595,1.3170450481195035,0.07182376919018867
342,479,12,1,52223,4,52223,13.075587272644043,119.93645477294922,12.176654815673828,42401,8798,891,133,26685,25538,26660,25563,3554,526,33.74164371019727,1.333566846973805,0.07272156630506602
343,479,11,1,52203,4,52203,13.039216041564941,119.9094467163086,12.140708923339844,42232,8981,862,128,26654,25549,26608,25595,3412,527,33.60715778328462,1.3613052799126781,0.07035464663857116
344,479,11,1,52363,4,52363,13.018882751464844,119.9306411743164,12.077756881713867,42347,9031,875,110,26779,25584,26805,25558,3279,529,33.69867187556246,1.368884086726578,0.07141567959251714
345,479,11,1,52447,4,52447,13.050924301147461,117.60682678222656,12.1171293258667,42328,9114,897,108,26922,25525,26837,25610,3159,535,33.68355215596873,1.3814649060376516,0.07321127382227186
346,479,11,1,52489,4,52489,13.019169807434082,116.3546142578125,11.984261512756348,42376,9156,851,106,26822,25667,26901,25588,3034,510,33.72174934231079,1.3878311037613273,0.06945684952369381
347,479,11,1,52588,4,52588,13.046528816223145,113.77261352539062,12.015524864196777,42415,9249,817,107,26804,25784,27059,25529,2977,479,33.752784556213705,1.401927684435181,0.06668184025952743
348,479,11,1,52447,4,52447,13.028030395507812,119.91567993164062,12.097318649291992,42258,9275,775,139,26728,25719,26928,25519,2779,431,33.62784792588656,1.4058686639784088,0.06325388763908661
349,479,11,1,52589,4,52589,12.978649139404297,119.88345336914062,11.84801197052002,42290,9406,747,146,26788,25801,27041,25548,2652,422,33.653312716781265,1.4257251378308262,0.06096858589212606
350,479,11,1,52549,4,52549,12.992738723754883,117.56172180175781,11.739481925964355,42224,9445,746,134,26773,25776,26970,25579,2599,408,33.60079158556094,1.431636607145668,0.06088696797259175
351,479,11,1,52507,4,52507,13.021049499511719,117.92965698242188,11.768240928649902,42245,9398,719,145,26764,25743,26929,25578,2529,388,33.617502854585595,1.4245125287406024,0.05868328414516551
352,479,11,1,52562,4,52562,13.005867958068848,117.24837493896484,11.67840576171875,42293,9418,722,129,26782,25780,26992,25570,2428,384,33.65570004092765,1.4275440514661621,0.05892813790376843
353,479,11,1,52707,4,52707,12.99810791015625,119.93154907226562,11.632767677307129,42438,9439,705,125,26814,25893,27075,25632,2411,362,33.77108737466927,1.4307271503280001,0.05754063327168524
354,479,11,1,52723,4,52723,12.99255084991455,116.14704895019531,11.656386375427246,42419,9465,702,137,26776,25947,27171,25552,2293,343,33.755967655075544,1.434668129871228,0.05729577951308232
355,479,11,1,52705,4,52705,13.039544105529785,119.85762786865234,11.702018737792969,42491,9375,725,114,26778,25927,27097,25608,2342,350,33.81326343458862,1.4210262776062084,0.05917299166237134
356,479,11,1,52755,4,52755,13.109249114990234,119.74815368652344,11.928832054138184,42591,9301,734,129,26721,26034,27303,25452,2366,353,33.89284090613457,1.4098096435216367,0.05990755293818009
357,479,11,1,52931,4,52931,13.175897598266602,119.61688995361328,12.086153984069824,42716,9341,729,145,26866,26065,27338,25593,2414,367,33.992312745567006,1.4158726889727566,0.05949946334050856
358,479,11,1,52795,4,52795,13.238361358642578,116.10824584960938,12.052023887634277,42491,9392,797,115,26657,26138,27371,25424,2392,375,33.81326343458862,1.4236030719229344,0.06504948186884132
359,479,11,1,53036,4,53036,13.283873558044434,117.17448425292969,12.124133110046387,42662,9405,843,126,26779,26257,27532,25504,2429,391,33.94934091093219,1.4255735616945484,0.06880390616741937
360,479,11,1,53205,4,53205,13.391984939575195,119.90048217773438,12.361528396606445,42716,9400,934,155,26922,26283,27601,25604,2444,469,33.992312745567006,1.4248156810131583,0.07623113684504115
361,479,11,1,53242,4,53242,13.532319068908691,119.7828369140625,12.680827140808105,42612,9434,1006,190,26931,26311,27586,25656,2547,500,33.90955217515922,1.4299692696466102,0.08210762705151113
362,479,11,1,53181,4,53181,13.560821533203125,119.18951416015625,12.735426902770996,42527,9427,1036,191,26798,26383,27562,25619,2514,508,33.84191132434516,1.4289082366926642,0.08455616463754029
363,479,11,1,53274,4,53274,13.62239933013916,119.38619995117188,12.894003868103027,42512,9497,1044,221,26826,26448,27664,25610,2510,508,33.829974703613274,1.439518566232124,0.08520910799381473
364,479,12,1,53436,4,53436,13.592194557189941,119.98460388183594,12.819342613220215,42650,9552,1026,208,26846,26590,27851,25585,2485,496,33.93979161434668,1.4478552537274136,0.08373998544219724
365,479,12,1,53515,4,53515,13.66251277923584,119.83158874511719,12.977201461791992,42657,9573,1054,231,26858,26657,27876,25639,2548,524,33.9453620373549,1.4510383525892516,0.08602528718915778
366,479,12,1,53551,4,53551,13.674054145812988,119.76520538330078,12.975424766540527,42612,9671,1034,234,26951,26600,27810,25741,2589,533,33.90955217515922,1.465892813944495,0.08439292879847168
367,479,12,1,53678,4,53678,13.707972526550293,119.2293472290039,13.033417701721191,42642,9731,1061,244,26943,26735,27991,25687,2578,547,33.933425416623,1.4749873821211748,0.08659661262589792
368,479,12,1,53605,4,53605,13.728517532348633,119.86494445800781,12.997997283935547,42528,9768,1073,236,26964,26641,27969,25636,2617,539,33.842707099060625,1.4805956991634608,0.08757602766030959
369,479,12,1,53604,4,53604,13.720843315124512,119.71781158447266,12.974150657653809,42463,9887,1010,244,26984,26620,27884,25720,2645,523,33.79098174255576,1.4986332593805423,0.08243409872964835
370,479,11,1,53722,4,53722,13.732874870300293,118.17027282714844,13.016057968139648,42550,9923,996,253,26981,26741,27891,25831,2635,514,33.860214142800736,1.50409000028655,0.08129144785616808
371,479,11,1,53631,4,53631,13.737146377563477,119.00664520263672,13.047627449035645,42391,9999,978,263,26960,26671,27948,25683,2619,516,33.733685963042674,1.5156097866436777,0.07982232530455058
372,479,11,1,53582,4,53582,13.726713180541992,119.72533416748047,13.146915435791016,42291,10054,927,310,26893,26689,27967,25615,2687,542,33.65410849149673,1.5239464741389674,0.07565981140830101
373,479,11,1,53719,4,53719,13.736444473266602,119.45038604736328,13.140359878540039,42350,10127,946,296,26952,26767,27992,25727,2734,554,33.70105919970884,1.535011532087261,0.07721055187945282
374,479,11,1,53660,4,53660,13.775612831115723,119.77967834472656,13.250046730041504,42271,10125,942,322,26958,26702,28027,25633,2803,574,33.63819299718754,1.5347083798147052,0.0768840802013156
375,479,11,1,53767,4,53767,13.773838996887207,119.48320007324219,13.206941604614258,42353,10171,908,335,26998,26769,28039,25728,2790,568,33.70344652385521,1.5416808820834929,0.0741090709371492
376,479,12,1,53602,4,53602,13.772507667541504,119.95732879638672,13.150407791137695,42267,10140,859,336,26891,26711,27909,25693,2820,557,33.6350098983257,1.536982021858875,0.07010979287996826
377,479,12,1,53620,4,53620,13.813821792602539,119.71403503417969,13.203483581542969,42312,10100,877,331,26841,26779,27891,25729,2821,584,33.670819760521375,1.5309189764077553,0.07157891543158575
378,479,11,1,53791,4,53791,13.79293441772461,119.96637725830078,13.116756439208984,42486,10109,880,316,26902,26889,27957,25834,2837,615,33.809284561011324,1.5322831616342572,0.07182376919018867
379,479,11,1,53611,4,53611,13.8173828125,119.65007019042969,13.16999626159668,42327,10117,835,332,26834,26777,27844,25767,2830,587,33.68275638125327,1.5334957707244812,0.06815096281114492
380,479,11,1,53867,4,53867,13.889497756958008,119.93775177001953,13.277872085571289,42481,10201,816,369,26972,26895,28002,25865,2895,612,33.80530568743403,1.5462281661718327,0.06660022233999312
381,479,12,1,53699,4,53699,13.88798713684082,119.9783706665039,13.234482765197754,42443,10081,794,381,26803,26896,27789,25910,2833,609,33.77506624824657,1.5280390298184734,0.0648046281102384
382,479,12,1,53817,4,53817,13.901603698730469,119.64617919921875,13.235809326171875,42566,10064,833,354,26901,26916,27814,26003,2864,628,33.87294653824809,1.5254622355017473,0.06798772697207632
383,479,11,1,53742,4,53742,13.910628318786621,119.85308837890625,13.256584167480469,42574,9994,812,362,26914,26828,27798,25944,2844,619,33.87931273597176,1.5148519059622876,0.0662737506618559
384,479,10,1,53807,4,53807,13.905982971191406,119.78224182128906,13.295412063598633,42648,9969,821,369,27063,26744,27781,26026,2823,641,33.93820006491576,1.5110625025553377,0.06700831193766466
385,479,10,1,53809,4,53809,13.909071922302246,119.57120513916016,13.3545503616333,42706,9891,827,385,26931,26878,27772,26037,2790,644,33.984354998412414,1.4992395639256542,0.06749801945487048
386,479,11,1,53800,4,53800,13.95920467376709,119.96704864501953,13.36171817779541,42618,9971,815,396,26994,26806,27845,25955,2836,642,33.91432682345198,1.5113656548278938,0.06651860442045882
387,479,10,1,53754,4,53754,13.96553897857666,119.66102600097656,13.365283012390137,42593,9948,830,383,26964,26790,27814,25940,2799,662,33.89443245556549,1.5078794036935,0.0677428732134734
388,479,11,1,53813,4,53813,13.944169044494629,119.94490051269531,13.323119163513184,42663,9948,832,370,26933,26880,27772,26041,2712,658,33.95013668564766,1.5078794036935,0.067906109052542
389,479,11,1,53834,4,53834,13.957137107849121,119.84541320800781,13.3237943649292,42628,10005,833,368,26972,26862,27751,26083,2721,669,33.92228457060657,1.5165192434613457,0.06798772697207632
390,479,11,1,53888,4,53888,14.003972053527832,119.7291259765625,13.341253280639648,42598,10069,866,355,27053,26835,27822,26066,2712,689,33.89841132914279,1.5262201161831375,0.07068111831670838
391,479,9,1,53734,4,53734,13.936156272888184,119.9256820678711,13.325904846191406,42534,9987,838,375,26923,26811,27704,26030,2610,682,33.84748174735338,1.5137908730083418,0.06839581656974784
392,479,10,1,53765,4,53765,13.8516263961792,119.87197875976562,13.146170616149902,42683,9812,932,338,26930,26835,27836,25929,2585,714,33.96605217995684,1.4872650491596926,0.07606790100597254
393,479,10,1,53792,4,53792,13.84941577911377,119.8940200805664,13.133971214294434,42748,9784,933,327,26927,26865,27820,25972,2578,732,34.01777753646171,1.4830209173439086,0.07614951892550684
394,479,11,1,53779,4,53779,13.840153694152832,119.69512939453125,13.09761905670166,42662,9888,915,314,26928,26851,27830,25949,2536,722,33.94934091093219,1.49878483551682,0.07468039637388935
395,479,11,1,53885,4,53885,13.85669231414795,119.72563171386719,13.058778762817383,42914,9729,935,307,26907,26978,27828,26057,2560,756,34.149876139227985,1.474684229848619,0.07631275476457546
396,479,11,1,53925,4,53925,13.8839693069458,119.77873992919922,13.060357093811035,42947,9736,943,299,26933,26992,27714,26211,2510,759,34.17613670483814,1.475745262802565,0.0769656981208499
397,479,12,1,53921,4,53921,13.8840970993042,118.5390625,13.022405624389648,43011,9657,967,286,27019,26902,27770,26151,2526,772,34.227066286627554,1.4637707480366031,0.07892452818967323
398,479,10,1,53882,4,53882,13.979928016662598,118.07034301757812,13.184174537658691,42822,9718,1042,300,26904,26978,27692,26190,2541,810,34.07666486540571,1.473016892349561,0.08504587215474613
399,479,11,1,54128,4,54128,13.988680839538574,116.92266845703125,13.203622817993164,43054,9715,1054,305,27067,27061,27815,26313,2526,829,34.26128459939231,1.472562163940727,0.08602528718915778
400,479,11,1,54024,4,54024,13.931283950805664,117.33208465576172,13.149580955505371,43032,9653,1041,298,27030,26994,27785,26239,2402,812,34.2437775556522,1.4631644434914912,0.08496425423521181
401,479,11,1,54067,4,54067,13.92586898803711,116.25228118896484,13.11575698852539,43059,9634,1066,308,27066,27001,27837,26230,2339,815,34.26526347296961,1.4602844969022093,0.08700470222356944
402,479,10,1,53921,4,53921,13.881270408630371,115.50878143310547,13.03105640411377,43011,9545,1066,299,26925,26996,27701,26220,2242,785,34.227066286627554,1.4467942207734676,0.08700470222356944
403,479,10,1,53929,4,53929,13.89531135559082,114.14030456542969,13.043081283569336,43048,9499,1080,302,27049,26880,27735,26194,2256,814,34.25650995109955,1.43982171850468,0.08814735309704973
